name,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986
		GainsLossesNotAffectingRetainedEarnings,"-282,200,000","-412,000,000","-308,900,000","-240,300,000","-478,400,000","-457,300,000","-375,800,000","-201,900,000","-408,900,000","-390,000,000","-311,700,000","-279,200,000","-276,100,000","-9,900,000","-57,100,000","-46,100,000","32,700,000","-21,800,000","-172,900,000","-186,800,000","-272,600,000","-203,500,000",,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,"37,800,000","4,200,000",,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,"-47,700,000","-61,300,000",,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,"-346,300,000","-208,600,000","49,000,000","57,300,000","36,000,000","9,800,000","48,200,000","252,800,000","66,900,000","2,000,000","-14,600,000","-5,000,000","-51,700,000"
	MinorityInterest,"22,400,000","29,100,000","89,300,000","25,300,000","35,300,000","42,600,000","33,500,000","52,300,000","74,500,000","63,500,000","57,700,000","56,700,000","63,500,000","58,400,000","59,000,000","51,500,000","51,100,000","48,300,000","44,800,000","44,800,000","47,000,000","46,200,000","73,500,000","58,000,000","139,400,000","157,400,000","99,500,000","43,400,000","55,900,000","62,800,000","63,000,000","26,200,000",,,
TotalCapitalization,"5,891,300,000","5,563,400,000","5,300,100,000","5,674,800,000","3,756,500,000","3,902,000,000","2,683,900,000","2,673,900,000","2,389,100,000","2,019,700,000","1,634,500,000","1,664,400,000","1,495,800,000","1,483,900,000","1,543,000,000","1,599,100,000","1,698,400,000","1,621,700,000","1,441,900,000","870,600,000","1,672,500,000","1,688,700,000","2,055,800,000","1,900,800,000","2,124,200,000","1,912,400,000","1,624,200,000","966,800,000","1,062,600,000","1,238,800,000","1,308,200,000","1,255,000,000","1,244,400,000","1,037,000,000","1,280,700,000"
CommonStockEquity,"2,961,800,000","2,532,300,000","3,121,100,000","2,681,800,000","1,957,700,000","1,865,700,000","1,530,500,000","1,519,800,000","1,480,300,000","1,240,600,000","1,131,500,000","1,076,400,000","902,900,000","1,064,300,000","1,019,500,000","959,300,000","876,200,000","588,300,000","406,000,000","218,800,000","800,400,000","743,600,000","729,400,000","760,600,000","855,800,000","653,400,000","416,500,000","216,900,000","219,000,000","309,800,000","149,600,000","-70,600,000","-223,600,000","-343,200,000","-506,600,000"
CapitalLeaseObligations,"176,700,000","194,700,000","17,300,000","22,500,000","28,000,000","34,300,000","33,600,000","32,400,000","31,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-1,290,300,000","-1,681,200,000","-1,114,500,000","-1,175,500,000","352,000,000","216,100,000","897,700,000","825,600,000","937,400,000","827,400,000","937,100,000","866,900,000","705,900,000","884,100,000","855,900,000","810,700,000","706,400,000","432,000,000","276,300,000","102,500,000","305,800,000","237,900,000","330,300,000","340,200,000","357,000,000","307,800,000","416,500,000","125,200,000","155,800,000","284,000,000","79,400,000","-131,200,000","-297,700,000","-423,700,000","-611,400,000"
WorkingCapital,"1,546,600,000","1,350,900,000","1,036,800,000","1,443,300,000","1,411,000,000","1,518,600,000","1,024,000,000","958,300,000","1,046,400,000","949,500,000","682,800,000","778,500,000","673,700,000","442,700,000","365,300,000","408,000,000","252,600,000","282,200,000","301,100,000","-258,900,000","-70,100,000","-159,500,000","269,800,000","251,100,000","171,700,000","12,200,000","107,400,000","3,700,000","-1,100,000","-13,200,000","40,600,000","117,600,000","227,900,000","-93,700,000","-37,700,000"
InvestedCapital,"6,229,600,000","5,791,100,000","5,847,800,000","5,867,400,000","3,850,700,000","4,014,600,000","3,209,100,000","3,371,700,000","2,445,400,000","2,066,200,000","1,769,400,000","1,720,300,000","1,526,500,000","1,609,500,000","1,649,200,000","1,679,500,000","1,799,400,000","1,638,500,000","1,691,200,000","1,142,300,000","1,849,100,000","2,047,500,000","2,211,100,000","2,101,200,000","2,690,200,000","2,399,400,000","1,755,200,000","1,085,800,000","1,125,800,000","1,301,900,000","1,407,800,000","1,356,100,000","1,318,700,000","1,140,900,000","1,353,700,000"
TangibleBookValue,"-1,290,300,000","-1,681,200,000","-1,114,500,000","-1,175,500,000","352,000,000","216,100,000","897,700,000","825,600,000","937,400,000","827,400,000","937,100,000","866,900,000","705,900,000","884,100,000","855,900,000","810,700,000","706,400,000","432,000,000","276,300,000","102,500,000","305,800,000","237,900,000","330,300,000","340,200,000","357,000,000","307,800,000","416,500,000","125,200,000","155,800,000","284,000,000","79,400,000","-131,200,000","-297,700,000","-423,700,000","-611,400,000"
TotalDebt,"3,444,500,000","3,453,500,000","2,744,000,000","3,208,100,000","1,921,000,000","2,183,200,000","1,712,200,000","1,884,300,000","996,900,000","825,600,000","637,900,000","643,900,000","623,600,000","545,200,000","629,700,000","720,200,000","923,200,000","1,050,200,000","1,285,200,000","923,500,000","1,048,700,000","1,303,900,000","1,481,700,000","1,340,600,000","1,834,400,000","1,746,000,000","1,338,700,000","868,900,000","906,800,000","992,100,000","1,258,200,000","1,426,700,000","1,542,300,000","1,484,100,000","1,860,300,000"
NetDebt,"2,698,900,000","2,919,700,000","2,565,000,000","2,902,600,000","1,828,800,000","2,070,300,000","1,569,100,000","1,728,700,000","888,000,000","666,700,000","476,400,000","567,300,000","571,200,000","469,700,000","464,200,000","513,800,000","710,800,000","993,200,000","1,195,600,000","900,100,000","1,023,600,000","1,239,900,000","1,420,000,000","1,277,900,000","1,759,600,000","1,675,100,000","1,240,300,000","791,400,000","882,500,000","947,900,000","1,165,200,000","1,332,200,000","1,411,500,000","1,299,500,000","1,676,100,000"
ShareIssued,"185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","185,983,792","150,258,802","153,270,116","154,062,648","148,115,760","141,045,600","140,288,172","125,221,188","122,578,560","121,422,568","130,812,000","139,696,000","148,720,000","147,365,640","146,175,340","144,724,000","143,492,000","141,080,000","139,052,000","137,996,000","137,020,000","180,696,000","180,144,000"
OrdinarySharesNumber,"129,353,583","129,124,294","132,281,614","134,330,556","133,690,106","133,655,777","133,317,671","132,885,689","137,670,378","139,674,316","142,971,688","145,037,760","145,019,918","150,258,802","153,270,116","154,062,648","148,115,760","141,045,600","140,288,172","125,221,188","122,578,560","121,422,568","130,812,000","139,696,000","148,720,000","147,365,640","146,175,340","144,724,000","143,492,000","141,080,000","139,052,000","137,996,000","137,020,000","180,696,000","180,144,000"
TreasurySharesNumber,"56,630,209","56,859,498","53,702,178","51,653,236","52,293,686","52,328,015","52,666,121","53,098,103","48,313,414","46,309,476","43,012,104","40,946,032","40,963,874",,,,,,,,,,,,,,,,,,,,,,
